column,source_load,filled_cells
ADHEMA_SAS7BDAT_PARAMCD_HCT_AVAL,load-1899,0
ADHEMA_SAS7BDAT_PARAMCD_HGB_AVAL,load-1899,0
ADHEMA_SAS7BDAT_PARAMCD_LYM_AVAL,load-1899,0
ADHEMA_SAS7BDAT_PARAMCD_LYMLE_AVAL,load-1899,0
ADHEMA_SAS7BDAT_PARAMCD_MONO_AVAL,load-1899,0
ADHEMA_SAS7BDAT_PARAMCD_MONOLE_AVAL,load-1899,0
ADHEMA_SAS7BDAT_PARAMCD_NEUTSG_AVAL,load-1899,0
ADHEMA_SAS7BDAT_PARAMCD_NEUTSGLE_AVAL,load-1899,0
ADHEMA_SAS7BDAT_PARAMCD_PLAT_AVAL,load-1899,0
ADHEMA_SAS7BDAT_PARAMCD_RBC_AVAL,load-1899,0
ADHEMA_SAS7BDAT_PARAMCD_RBCMORPH_AVALC,load-1899,0
ADHEMA_SAS7BDAT_PARAMCD_WBC_AVAL,load-1899,0
ADHEMA_SAS7BDAT_PARAMCD_ANISO_AVALC,load-1899,0
ADHEMA_SAS7BDAT_PARAMCD_POLYCHR_AVALC,load-1899,0
ADHEMA_SAS7BDAT_PARAMCD_BASO_AVALC,load-1899,0
ADHEMA_SAS7BDAT_PARAMCD_BASOLE_AVALC,load-1899,0
ADHEMA_SAS7BDAT_PARAMCD_EOS_AVALC,load-1899,0
ADHEMA_SAS7BDAT_PARAMCD_EOSLE_AVALC,load-1899,0
ADHEMA_SAS7BDAT_PARAMCD_HCT_AVALC,load-1899,0
ADHEMA_SAS7BDAT_PARAMCD_HGB_AVALC,load-1899,0
ADHEMA_SAS7BDAT_PARAMCD_LYM_AVALC,load-1899,0
ADHEMA_SAS7BDAT_PARAMCD_LYMLE_AVALC,load-1899,0
ADHEMA_SAS7BDAT_PARAMCD_MONO_AVALC,load-1899,0
ADHEMA_SAS7BDAT_PARAMCD_MONOLE_AVALC,load-1899,0
ADHEMA_SAS7BDAT_PARAMCD_NEUTSG_AVALC,load-1899,0
ADHEMA_SAS7BDAT_PARAMCD_NEUTSGLE_AVALC,load-1899,0
ADHEMA_SAS7BDAT_PARAMCD_PLAT_AVALC,load-1899,0
ADHEMA_SAS7BDAT_PARAMCD_RBC_AVALC,load-1899,0
ADHEMA_SAS7BDAT_PARAMCD_WBC_AVALC,load-1899,0
ADHEMA_SAS7BDAT_PARAMCD_POIKILO_AVALC,load-1899,0
ADHEMA_SAS7BDAT_PARAMCD_MACROCYT_AVALC,load-1899,0
ADHEMA_SAS7BDAT_PARAMCD_HPORBC_AVALC,load-1899,0
ADHEMA_SAS7BDAT_PARAMCD_MICROCY_AVALC,load-1899,0
ADHEMA_SAS7BDAT_PARAMCD_NEUTB_AVAL,load-1899,0
ADHEMA_SAS7BDAT_PARAMCD_NEUTBLE_AVAL,load-1899,0
ADHEMA_SAS7BDAT_PARAMCD_LYMAT_AVAL,load-1899,0
ADHEMA_SAS7BDAT_PARAMCD_LYMATLE_AVAL,load-1899,0
ADHEMA_SAS7BDAT_PARAMCD_TRGTCE_AVALC,load-1899,0
ADHEMA_SAS7BDAT_PARAMCD_HOWJOL_AVALC,load-1899,0
ADHEMA_SAS7BDAT_PARAMCD_ELLIPCY_AVALC,load-1899,0
ADHEMA_SAS7BDAT_PARAMCD_MYCY_AVAL,load-1899,0
ADHEMA_SAS7BDAT_PARAMCD_MYCYLE_AVAL,load-1899,0
ADHEMA_SAS7BDAT_PARAMCD_SCHISTO_AVALC,load-1899,0
ADHEMA_SAS7BDAT_PARAMCD_TEARDCY_AVALC,load-1899,0
ADHEMA_SAS7BDAT_PARAMCD_ROULEAUX_AVALC,load-1899,0
ADHEMA_SAS7BDAT_PARAMCD_STIPBASO_AVALC,load-1899,0
ADHEMA_SAS7BDAT_PARAMCD_GRANIM_AVALC,load-1899,0
ADHEMA_SAS7BDAT_PARAMCD_RBCNURBC_AVAL,load-1899,0
ADHEMA_SAS7BDAT_PARAMCD_SCKLCE_AVALC,load-1899,0
ADHEMA_SAS7BDAT_PARAMCD_METAMY_AVAL,load-1899,0
ADHEMA_SAS7BDAT_PARAMCD_METAMYLE_AVAL,load-1899,0
ADHEMA_SAS7BDAT_PARAMCD_PROMONLE_AVAL,load-1899,0
ADHEMA_SAS7BDAT_PARAMCD_PROMONO_AVAL,load-1899,0
ADHIST_SAS7BDAT_STUDYID,load-1899,1
ADHIST_SAS7BDAT_TRT01P,load-1899,1
ADHIST_SAS7BDAT_TRT01PN,load-1899,1
ADHIST_SAS7BDAT_TRT02P,load-1899,0
ADHIST_SAS7BDAT_TRT02PN,load-1899,0
ADHIST_SAS7BDAT_TR01PG1,load-1899,1
ADHIST_SAS7BDAT_TR01PG1N,load-1899,1
ADHIST_SAS7BDAT_TR02PG1,load-1899,0
ADHIST_SAS7BDAT_TR02PG1N,load-1899,0
ADHIST_SAS7BDAT_TR02PG2,load-1899,0
ADHIST_SAS7BDAT_TR02PG2N,load-1899,0
ADHIST_SAS7BDAT_TRT03P,load-1899,1
ADHIST_SAS7BDAT_TRT03PN,load-1899,1
ADHIST_SAS7BDAT_PARAM,load-1899,1
ADHIST_SAS7BDAT_PARAMN,load-1899,1
ADHIST_SAS7BDAT_ANL01FL,load-1899,0
ADHIST_SAS7BDAT_AGE,load-1899,1
ADHIST_SAS7BDAT_AGEU,load-1899,1
ADHIST_SAS7BDAT_SEX,load-1899,1
ADHIST_SAS7BDAT_RACE,load-1899,1
ADHIST_SAS7BDAT_COUNTRY,load-1899,1
ADHIST_SAS7BDAT_ETHNIC,load-1899,1
ADHIST_SAS7BDAT_REGION,load-1899,1
ADHIST_SAS7BDAT_RANDFL,load-1899,1
ADHIST_SAS7BDAT_RAND2FL,load-1899,1
ADHIST_SAS7BDAT_SAFFL,load-1899,1
ADHIST_SAS7BDAT_SAF2FL,load-1899,1
ADHIST_SAS7BDAT_SAFW8FL,load-1899,1
ADHIST_SAS7BDAT_SITEID,load-1899,1
ADHIST_SAS7BDAT_SUBJID,load-1899,1
ADHIST_SAS7BDAT_PARAMCD_HSTHL0M_AVALC,load-1899,1
ADHIST_SAS7BDAT_PARAMCD_HSTHLW44_AVALC,load-1899,1
ADHIST_SAS7BDAT_PARAMCD_MHL0M_AVALC,load-1899,1
ADHIST_SAS7BDAT_PARAMCD_MHLFW44_AVALC,load-1899,1
ADHIST_SAS7BDAT_PARAMCD_MHLLW44_AVALC,load-1899,1
ADHIST_SAS7BDAT_PARAMCD_MHLW44_AVALC,load-1899,1
ADHIST1_SAS7BDAT_STUDYID,load-1899,1
ADHIST1_SAS7BDAT_TRT01P,load-1899,1
ADHIST1_SAS7BDAT_TRT01PN,load-1899,1
ADHIST1_SAS7BDAT_TRT02P,load-1899,0
ADHIST1_SAS7BDAT_TRT02PN,load-1899,0
ADHIST1_SAS7BDAT_TR01PG1,load-1899,1
ADHIST1_SAS7BDAT_TR01PG1N,load-1899,1
ADHIST1_SAS7BDAT_TR02PG1,load-1899,0
ADHIST1_SAS7BDAT_TR02PG1N,load-1899,0
ADHIST1_SAS7BDAT_TR02PG2,load-1899,0
ADHIST1_SAS7BDAT_TR02PG2N,load-1899,0
ADHIST1_SAS7BDAT_TRT03P,load-1899,1
ADHIST1_SAS7BDAT_TRT03PN,load-1899,1
ADHIST1_SAS7BDAT_PARAMN,load-1899,1
ADHIST1_SAS7BDAT_PARAM,load-1899,1
ADHIST1_SAS7BDAT_ANL01FL,load-1899,0
ADHIST1_SAS7BDAT_AGE,load-1899,1
ADHIST1_SAS7BDAT_AGEU,load-1899,1
ADHIST1_SAS7BDAT_SEX,load-1899,1
ADHIST1_SAS7BDAT_RACE,load-1899,1
ADHIST1_SAS7BDAT_COUNTRY,load-1899,1
ADHIST1_SAS7BDAT_ETHNIC,load-1899,1
ADHIST1_SAS7BDAT_REGION,load-1899,1
ADHIST1_SAS7BDAT_RANDFL,load-1899,1
ADHIST1_SAS7BDAT_RAND2FL,load-1899,1
ADHIST1_SAS7BDAT_SAFFL,load-1899,1
ADHIST1_SAS7BDAT_SAF2FL,load-1899,1
ADHIST1_SAS7BDAT_SAFW8FL,load-1899,1
ADHIST1_SAS7BDAT_SITEID,load-1899,1
ADHIST1_SAS7BDAT_SUBJID,load-1899,1
ADHIST1_SAS7BDAT_PARAMCD_HTASMB_AVAL,load-1899,1
ADHIST1_SAS7BDAT_PARAMCD_HTASMW44_AVAL,load-1899,0
ADHIST1_SAS7BDAT_PARAMCD_HTSSMB_AVAL,load-1899,1
ADHIST1_SAS7BDAT_PARAMCD_HTSSMW44_AVAL,load-1899,1
ADHIST1_SAS7BDAT_PARAMCD_TTHTMB_AVAL,load-1899,1
ADHIST1_SAS7BDAT_PARAMCD_TTHTMW44_AVAL,load-1899,0
ADHIST1_SAS7BDAT_PARAMCD_HTASMB_VALUE,load-1899,0
ADHIST1_SAS7BDAT_PARAMCD_HTSSMB_VALUE,load-1899,0
ADHIST1_SAS7BDAT_PARAMCD_TTHTMB_VALUE,load-1899,0
ADHIST1_SAS7BDAT_PARAMCD_HTASMW44_VALUE,load-1899,0
ADHIST1_SAS7BDAT_PARAMCD_HTSSMW44_VALUE,load-1899,0
ADHIST1_SAS7BDAT_PARAMCD_TTHTMW44_VALUE,load-1899,0
ADHIST2_SAS7BDAT_STUDYID,load-1899,1
ADHIST2_SAS7BDAT_TRT01P,load-1899,1
ADHIST2_SAS7BDAT_TRT01PN,load-1899,1
ADHIST2_SAS7BDAT_TRT02P,load-1899,0
ADHIST2_SAS7BDAT_TRT02PN,load-1899,0
ADHIST2_SAS7BDAT_TR01PG1,load-1899,1
ADHIST2_SAS7BDAT_TR01PG1N,load-1899,1
ADHIST2_SAS7BDAT_TR02PG1,load-1899,0
ADHIST2_SAS7BDAT_TR02PG1N,load-1899,0
ADHIST2_SAS7BDAT_TR02PG2,load-1899,0
ADHIST2_SAS7BDAT_TR02PG2N,load-1899,0
ADHIST2_SAS7BDAT_TRT03P,load-1899,1
ADHIST2_SAS7BDAT_TRT03PN,load-1899,1
ADHIST2_SAS7BDAT_PARAMN,load-1899,1
ADHIST2_SAS7BDAT_PARAM,load-1899,1
ADHIST2_SAS7BDAT_ANL01FL,load-1899,0
ADHIST2_SAS7BDAT_AGE,load-1899,1
ADHIST2_SAS7BDAT_AGEU,load-1899,1
ADHIST2_SAS7BDAT_SEX,load-1899,1
ADHIST2_SAS7BDAT_RACE,load-1899,1
ADHIST2_SAS7BDAT_COUNTRY,load-1899,1
ADHIST2_SAS7BDAT_ETHNIC,load-1899,1
ADHIST2_SAS7BDAT_REGION,load-1899,1
ADHIST2_SAS7BDAT_RANDFL,load-1899,1
ADHIST2_SAS7BDAT_RAND2FL,load-1899,1
ADHIST2_SAS7BDAT_SAFFL,load-1899,1
ADHIST2_SAS7BDAT_SAF2FL,load-1899,1
ADHIST2_SAS7BDAT_SAFW8FL,load-1899,1
ADHIST2_SAS7BDAT_SITEID,load-1899,1
ADHIST2_SAS7BDAT_SUBJID,load-1899,1
ADHIST2_SAS7BDAT_PARAMCD_HHD1MB_AVALC,load-1899,1
ADHIST2_SAS7BDAT_PARAMCD_HHD2MB_AVALC,load-1899,1
ADHIST2_SAS7BDAT_PARAMCD_HHD3MB_AVALC,load-1899,1
ADHIST2_SAS7BDAT_PARAMCD_HISD1W44_AVALC,load-1899,1
ADHIST2_SAS7BDAT_PARAMCD_HISD2W44_AVALC,load-1899,1
ADHIST2_SAS7BDAT_PARAMCD_HISD3W44_AVALC,load-1899,1
ADHIST2_SAS7BDAT_PARAMCD_HISD4W44_AVALC,load-1899,1
ADHIST2_SAS7BDAT_PARAMCD_MUCD1W44_AVALC,load-1899,1
ADHIST2_SAS7BDAT_PARAMCD_MUCD2W44_AVALC,load-1899,1
ADHIST2_SAS7BDAT_PARAMCD_MUCD3W44_AVALC,load-1899,1
ADHIST2_SAS7BDAT_PARAMCD_MUCD4W44_AVALC,load-1899,1
ADHIST2_SAS7BDAT_PARAMCD_RHIW44_AVAL,load-1899,0
ADHIST2_SAS7BDAT_PARAMCD_RHIW44_AVALC,load-1899,0
ADHO_SAS7BDAT_STUDYID,load-1899,0
ADHO_SAS7BDAT_TRT01P,load-1899,0
ADHO_SAS7BDAT_TRT01PN,load-1899,0
ADHO_SAS7BDAT_TR01PG1,load-1899,0
ADHO_SAS7BDAT_TR01PG1N,load-1899,0
ADHO_SAS7BDAT_TRT02P,load-1899,0
ADHO_SAS7BDAT_TRT02PN,load-1899,0
ADHO_SAS7BDAT_TR02PG1,load-1899,0
ADHO_SAS7BDAT_TR02PG1N,load-1899,0
ADHO_SAS7BDAT_TR02PG2,load-1899,0
ADHO_SAS7BDAT_TR02PG2N,load-1899,0
ADHO_SAS7BDAT_TRT03P,load-1899,0
ADHO_SAS7BDAT_TRT03PN,load-1899,0
ADHO_SAS7BDAT_APERIOD,load-1899,0
ADHO_SAS7BDAT_APERIODC,load-1899,0
ADHO_SAS7BDAT_APHASE,load-1899,0
ADHO_SAS7BDAT_APHASEN,load-1899,0
ADHO_SAS7BDAT_ASTDT,load-1899,0
ADHO_SAS7BDAT_ASTDY,load-1899,0
ADHO_SAS7BDAT_AENDT,load-1899,0
ADHO_SAS7BDAT_AENDY,load-1899,0
ADHO_SAS7BDAT_DOMAIN,load-1899,44
ADHO_SAS7BDAT_HOSEQ,load-1899,0
ADHO_SAS7BDAT_HOSPID,load-1899,44
ADHO_SAS7BDAT_HOTERM,load-1899,0
ADHO_SAS7BDAT_HODUR,load-1899,0
ADHO_SAS7BDAT_HODURU,load-1899,0
ADHO_SAS7BDAT_ANL01FL,load-1899,0
ADHO_SAS7BDAT_SAFFL,load-1899,0
ADHO_SAS7BDAT_COMPLFL,load-1899,0
ADHO_SAS7BDAT_RANDFL,load-1899,0
ADHO_SAS7BDAT_SAFW8FL,load-1899,0
ADHO_SAS7BDAT_ENTERMFL,load-1899,0
ADHO_SAS7BDAT_ENEXTFL,load-1899,0
ADHO_SAS7BDAT_SAF2FL,load-1899,0
ADHO_SAS7BDAT_RAND2FL,load-1899,0
ADHO_SAS7BDAT_AGE,load-1899,0
ADHO_SAS7BDAT_AGEU,load-1899,0
ADHO_SAS7BDAT_SEX,load-1899,0
ADHO_SAS7BDAT_RACE,load-1899,0
ADHO_SAS7BDAT_COUNTRY,load-1899,0
ADHO_SAS7BDAT_REGION,load-1899,44
ADHO_SAS7BDAT_SITEID,load-1899,0
ADHO_SAS7BDAT_SUBJID,load-1899,0
ADIBDQ_SAS7BDAT_STUDYID,load-1899,0
ADIBDQ_SAS7BDAT_ADTF,load-1899,0
ADIBDQ_SAS7BDAT_ADT,load-1899,0
ADIBDQ_SAS7BDAT_ADY,load-1899,0
ADIBDQ_SAS7BDAT_TRT01P,load-1899,0
ADIBDQ_SAS7BDAT_TRT01PN,load-1899,0
ADIBDQ_SAS7BDAT_TR01PG1,load-1899,0
ADIBDQ_SAS7BDAT_TR01PG1N,load-1899,0
ADIBDQ_SAS7BDAT_TRT02P,load-1899,0
ADIBDQ_SAS7BDAT_TRT02PN,load-1899,0
ADIBDQ_SAS7BDAT_TR02PG1,load-1899,0
ADIBDQ_SAS7BDAT_TR02PG1N,load-1899,0
ADIBDQ_SAS7BDAT_TR02PG2,load-1899,0
ADIBDQ_SAS7BDAT_TR02PG2N,load-1899,0
ADIBDQ_SAS7BDAT_TRT03P,load-1899,0
ADIBDQ_SAS7BDAT_TRT03PN,load-1899,0
ADIBDQ_SAS7BDAT_PARAM,load-1899,0
ADIBDQ_SAS7BDAT_PARAMN,load-1899,0
ADIBDQ_SAS7BDAT_BASETYPE,load-1899,0
ADIBDQ_SAS7BDAT_BASE,load-1899,0
ADIBDQ_SAS7BDAT_CHG,load-1899,0
ADIBDQ_SAS7BDAT_PCHG,load-1899,0
ADIBDQ_SAS7BDAT_DTYPE,load-1899,60
ADIBDQ_SAS7BDAT_ABLFL,load-1899,0
ADIBDQ_SAS7BDAT_APOBLFL,load-1899,0
ADIBDQ_SAS7BDAT_TRTFADT,load-1899,6
ADIBDQ_SAS7BDAT_TRTFMADT,load-1899,375
ADIBDQ_SAS7BDAT_ANL01FL,load-1899,2
ADIBDQ_SAS7BDAT_ANL02FL,load-1899,203
ADIBDQ_SAS7BDAT_VISITNUM,load-1899,0
ADIBDQ_SAS7BDAT_VISIT,load-1899,0
ADIBDQ_SAS7BDAT_QSDTC,load-1899,0
ADIBDQ_SAS7BDAT_SAFFL,load-1899,0
ADIBDQ_SAS7BDAT_SAF2FL,load-1899,0
ADIBDQ_SAS7BDAT_ENTERMFL,load-1899,0
ADIBDQ_SAS7BDAT_RANDFL,load-1899,0
ADIBDQ_SAS7BDAT_SAFW8FL,load-1899,0
ADIBDQ_SAS7BDAT_RAND2FL,load-1899,0
ADIBDQ_SAS7BDAT_AGE,load-1899,0
ADIBDQ_SAS7BDAT_AGEU,load-1899,0
ADIBDQ_SAS7BDAT_SEX,load-1899,0
ADIBDQ_SAS7BDAT_RACE,load-1899,0
ADIBDQ_SAS7BDAT_COUNTRY,load-1899,0
ADIBDQ_SAS7BDAT_ETHNIC,load-1899,0
ADIBDQ_SAS7BDAT_SITEID,load-1899,0
ADIBDQ_SAS7BDAT_SUBJID,load-1899,0
ADIBDQ_SAS7BDAT_PARAMCD_IBDBOTCF_AVAL,load-1899,1588
ADIBDQ_SAS7BDAT_PARAMCD_IBDEMTCF_AVAL,load-1899,1588
ADIBDQ_SAS7BDAT_PARAMCD_IBDQB_AVAL,load-1899,0
ADIBDQ_SAS7BDAT_PARAMCD_IBDQE_AVAL,load-1899,0
ADIBDQ_SAS7BDAT_PARAMCD_IBDQRM_AVALC,load-1899,1589
ADIBDQ_SAS7BDAT_PARAMCD_IBDQSF_AVAL,load-1899,0
ADIBDQ_SAS7BDAT_PARAMCD_IBDQSY_AVAL,load-1899,0
ADIBDQ_SAS7BDAT_PARAMCD_IBDQTCF_AVAL,load-1899,1588
ADIBDQ_SAS7BDAT_PARAMCD_IBDQTOT_AVAL,load-1899,0
ADIBDQ_SAS7BDAT_PARAMCD_IBDSFTCF_AVAL,load-1899,1588
ADIBDQ_SAS7BDAT_PARAMCD_IBDSYTCF_AVAL,load-1899,1588
ADIBDQ_SAS7BDAT_PARAMCD_IBD16IMP_AVALC,load-1899,1431
ADIBDQ_SAS7BDAT_PARAMCD_IBD20IMP_AVALC,load-1899,1431
ADIBDQ_SAS7BDAT_PARAMCD_IBDQB_AVALC,load-1899,0
ADIBDQ_SAS7BDAT_PARAMCD_IBDQE_AVALC,load-1899,0
ADIBDQ_SAS7BDAT_PARAMCD_IBDQSF_AVALC,load-1899,0
ADIBDQ_SAS7BDAT_PARAMCD_IBDQSY_AVALC,load-1899,0
ADIBDQ_SAS7BDAT_PARAMCD_IBDQTOT_AVALC,load-1899,0
ADIBDQ_SAS7BDAT_PARAMCD_IBDBOTCF_AVALC,load-1899,0
ADIBDQ_SAS7BDAT_PARAMCD_IBDEMTCF_AVALC,load-1899,0
ADIBDQ_SAS7BDAT_PARAMCD_IBDQTCF_AVALC,load-1899,0
ADIBDQ_SAS7BDAT_PARAMCD_IBDSFTCF_AVALC,load-1899,0
ADIBDQ_SAS7BDAT_PARAMCD_IBDSYTCF_AVALC,load-1899,0
ADIS_SAS7BDAT_STUDYID,load-1899,0
ADIS_SAS7BDAT_APERIODC,load-1899,0
ADIS_SAS7BDAT_APERIOD,load-1899,0
ADIS_SAS7BDAT_APHASE,load-1899,0
ADIS_SAS7BDAT_APHASEN,load-1899,0
ADIS_SAS7BDAT_ATPT,load-1899,0
ADIS_SAS7BDAT_ATPTN,load-1899,0
ADIS_SAS7BDAT_ADT,load-1899,0
ADIS_SAS7BDAT_ATM,load-1899,0
ADIS_SAS7BDAT_ADTM,load-1899,0
ADIS_SAS7BDAT_ADY,load-1899,0
ADIS_SAS7BDAT_A2DY,load-1899,0
ADIS_SAS7BDAT_TRT01A,load-1899,0
ADIS_SAS7BDAT_TRT01AN,load-1899,0
ADIS_SAS7BDAT_TRT02A,load-1899,0
ADIS_SAS7BDAT_TRT02AN,load-1899,0
ADIS_SAS7BDAT_TR01AG1,load-1899,0
ADIS_SAS7BDAT_TR01AG1N,load-1899,0
ADIS_SAS7BDAT_TR02AG1,load-1899,0
ADIS_SAS7BDAT_TR02AG1N,load-1899,0
ADIS_SAS7BDAT_TR02AG2,load-1899,0
ADIS_SAS7BDAT_TR02AG2N,load-1899,0
ADIS_SAS7BDAT_TRT03A,load-1899,0
ADIS_SAS7BDAT_TRT03AN,load-1899,0
ADIS_SAS7BDAT_PARAM,load-1899,0
ADIS_SAS7BDAT_ABLFL,load-1899,0
ADIS_SAS7BDAT_APOBLFL,load-1899,1
ADIS_SAS7BDAT_ANL01FL,load-1899,0
ADIS_SAS7BDAT_ANL02FL,load-1899,1
ADIS_SAS7BDAT_ANL03FL,load-1899,1
ADIS_SAS7BDAT_ANL04FL,load-1899,1
ADIS_SAS7BDAT_ANL05FL,load-1899,1
ADIS_SAS7BDAT_SRCSEQ,load-1899,0
ADIS_SAS7BDAT_SRCVAR,load-1899,0
ADIS_SAS7BDAT_SRCDOM,load-1899,0
ADIS_SAS7BDAT_AGE,load-1899,0
ADIS_SAS7BDAT_AGEU,load-1899,0
ADIS_SAS7BDAT_SEX,load-1899,0
ADIS_SAS7BDAT_RACE,load-1899,0
ADIS_SAS7BDAT_ETHNIC,load-1899,0
ADIS_SAS7BDAT_COUNTRY,load-1899,0
ADIS_SAS7BDAT_SAFFL,load-1899,0
ADIS_SAS7BDAT_SAFW8FL,load-1899,0
ADIS_SAS7BDAT_SAF2FL,load-1899,0
ADIS_SAS7BDAT_RAND2FL,load-1899,0
ADIS_SAS7BDAT_RANDFL,load-1899,0
ADIS_SAS7BDAT_VISIT,load-1899,0
ADIS_SAS7BDAT_VISITNUM,load-1899,0
ADIS_SAS7BDAT_SITEID,load-1899,0
ADIS_SAS7BDAT_SUBJID,load-1899,0
ADIS_SAS7BDAT_PARAMCD_NVSCR_AVAL,load-1899,0
ADIS_SAS7BDAT_PARAMCD_SMADAST_AVALC,load-1899,0
ADIS_SAS7BDAT_PARAMCD_SUADAST_AVALC,load-1899,0
ADIS_SAS7BDAT_PARAMCD_NVSPEC_AVAL,load-1899,0
ADIS_SAS7BDAT_PARAMCD_SPINHIB_AVAL,load-1899,0
ADIS_SAS7BDAT_PARAMCD_NVTITR_AVAL,load-1899,0
ADIS_SAS7BDAT_PARAMCD_SMNABST_AVALC,load-1899,0
ADIS_SAS7BDAT_PARAMCD_SUNABST_AVALC,load-1899,0
ADIS_SAS7BDAT_PARAMCD_SUPTITR_AVAL,load-1899,0
ADIS_SAS7BDAT_PARAMCD_TITER_AVAL,load-1899,0
ADLBEF_SAS7BDAT_STUDYID,load-1899,0
ADLBEF_SAS7BDAT_ADY,load-1899,0
ADLBEF_SAS7BDAT_ADT,load-1899,0
ADLBEF_SAS7BDAT_ADTF,load-1899,1
ADLBEF_SAS7BDAT_TRT01P,load-1899,0
ADLBEF_SAS7BDAT_TRT01PN,load-1899,0
ADLBEF_SAS7BDAT_TRT02P,load-1899,0
ADLBEF_SAS7BDAT_TRT02PN,load-1899,0
ADLBEF_SAS7BDAT_TR01PG1,load-1899,0
ADLBEF_SAS7BDAT_TR01PG1N,load-1899,0
ADLBEF_SAS7BDAT_TR02PG1,load-1899,0
ADLBEF_SAS7BDAT_TR02PG1N,load-1899,0
ADLBEF_SAS7BDAT_TR02PG2,load-1899,0
ADLBEF_SAS7BDAT_TR02PG2N,load-1899,0
ADLBEF_SAS7BDAT_TRT03P,load-1899,0
ADLBEF_SAS7BDAT_TRT03PN,load-1899,0
ADLBEF_SAS7BDAT_PARAMN,load-1899,0
ADLBEF_SAS7BDAT_PARAM,load-1899,0
ADLBEF_SAS7BDAT_BASETYPE,load-1899,0
ADLBEF_SAS7BDAT_BASE,load-1899,0
ADLBEF_SAS7BDAT_CHG,load-1899,0
ADLBEF_SAS7BDAT_PCHG,load-1899,0
ADLBEF_SAS7BDAT_ABLFL,load-1899,0
ADLBEF_SAS7BDAT_APOBLFL,load-1899,0
ADLBEF_SAS7BDAT_DTYPE,load-1899,1
ADLBEF_SAS7BDAT_TRTFADT,load-1899,6
ADLBEF_SAS7BDAT_TRTFMADT,load-1899,421
ADLBEF_SAS7BDAT_RANDFL,load-1899,0
ADLBEF_SAS7BDAT_RAND2FL,load-1899,0
ADLBEF_SAS7BDAT_SAFFL,load-1899,0
ADLBEF_SAS7BDAT_SAF2FL,load-1899,0
ADLBEF_SAS7BDAT_SAFW8FL,load-1899,0
ADLBEF_SAS7BDAT_ANL01FL,load-1899,0
ADLBEF_SAS7BDAT_ANL02FL,load-1899,0
ADLBEF_SAS7BDAT_ANL03FL,load-1899,0
ADLBEF_SAS7BDAT_AGE,load-1899,0
ADLBEF_SAS7BDAT_AGEU,load-1899,0
ADLBEF_SAS7BDAT_SEX,load-1899,0
ADLBEF_SAS7BDAT_RACE,load-1899,0
ADLBEF_SAS7BDAT_COUNTRY,load-1899,0
ADLBEF_SAS7BDAT_ETHNIC,load-1899,0
ADLBEF_SAS7BDAT_REGION,load-1899,1630
ADLBEF_SAS7BDAT_VISIT,load-1899,0
ADLBEF_SAS7BDAT_VISITNUM,load-1899,0
ADLBEF_SAS7BDAT_LBDTC,load-1899,0
ADLBEF_SAS7BDAT_SRCSEQ,load-1899,0
ADLBEF_SAS7BDAT_SRCVAR,load-1899,0
ADLBEF_SAS7BDAT_SRCDOM,load-1899,0
ADLBEF_SAS7BDAT_ASEQ,load-1899,0
ADLBEF_SAS7BDAT_SITEID,load-1899,0
ADLBEF_SAS7BDAT_SUBJID,load-1899,0
ADLBEF_SAS7BDAT_PARAMCD_CALLNORM_AVALC,load-1899,0
ADLBEF_SAS7BDAT_PARAMCD_CALNORM_AVALC,load-1899,0
ADLBEF_SAS7BDAT_PARAMCD_CALPL_AVAL,load-1899,0
ADLBEF_SAS7BDAT_PARAMCD_CALPRO_AVAL,load-1899,0
ADLBEF_SAS7BDAT_PARAMCD_CALPT_AVAL,load-1899,0
ADLBEF_SAS7BDAT_PARAMCD_CALTNORM_AVALC,load-1899,0
ADLBEF_SAS7BDAT_PARAMCD_CRP_AVAL,load-1899,0
ADLBEF_SAS7BDAT_PARAMCD_CRPL_AVAL,load-1899,0
ADLBEF_SAS7BDAT_PARAMCD_CRPLNORM_AVALC,load-1899,0
ADLBEF_SAS7BDAT_PARAMCD_CRPLTF_AVAL,load-1899,0
ADLBEF_SAS7BDAT_PARAMCD_CRPNORM_AVALC,load-1899,0
ADLBEF_SAS7BDAT_PARAMCD_CRPTNORM_AVALC,load-1899,0
ADLBEF_SAS7BDAT_PARAMCD_LTF_AVAL,load-1899,0
ADLBEF_SAS7BDAT_PARAMCD_LTFL_AVAL,load-1899,0
ADLBEF_SAS7BDAT_PARAMCD_LTFLNORM_AVALC,load-1899,0
ADLBEF_SAS7BDAT_PARAMCD_LTFNORM_AVALC,load-1899,0
ADLBEF_SAS7BDAT_PARAMCD_LTFT_AVAL,load-1899,0
ADLBEF_SAS7BDAT_PARAMCD_LTFTNORM_AVALC,load-1899,0
ADLBEF_SAS7BDAT_PARAMCD_CALPRO_AVALC,load-1899,0
ADLBEF_SAS7BDAT_PARAMCD_LTF_AVALC,load-1899,0
ADLBEF_SAS7BDAT_PARAMCD_CRP_AVALC,load-1899,0
ADLBEF_SAS7BDAT_PARAMCD_CALPL_AVALC,load-1899,0
ADLBEF_SAS7BDAT_PARAMCD_CALPT_AVALC,load-1899,0
ADLBEF_SAS7BDAT_PARAMCD_LTFL_AVALC,load-1899,0
ADLBEF_SAS7BDAT_PARAMCD_LTFT_AVALC,load-1899,0
ADLBEF_SAS7BDAT_PARAMCD_CRPL_AVALC,load-1899,0
